transaction_id,account_id,transaction_date,transaction_type,channel,amount,currency,status
859,13,2025-02-26,transfer_out,mobile_app,2224.64,BRL,approved
860,208,2025-08-29,transfer_in,atm,4913.65,BRL,rejected
861,349,2025-05-07,transfer_in,branch,4297.98,BRL,approved
862,326,2025-09-04,deposit,internet_banking,932.19,BRL,rejected
863,359,2026-05-07,transfer_out,atm,1009.75,BRL,approved
864,342,2026-05-20,deposit,atm,4795.87,BRL,approved
865,201,2025-04-20,transfer_in,branch,3491.29,BRL,pending
866,218,2026-04-14,withdrawal,mobile_app,149.57,BRL,rejected
867,200,2025-02-04,deposit,branch,2906.88,BRL,approved
868,182,2026-04-15,withdrawal,atm,2344.86,BRL,approved
869,82,2026-05-31,payment,internet_banking,2508.19,BRL,approved
870,362,2025-03-06,transfer_out,internet_banking,1959.22,BRL,approved
871,181,2025-05-24,transfer_out,atm,1703.06,BRL,approved
872,202,2026-05-11,deposit,branch,4581.64,BRL,pending
873,311,2025-09-23,withdrawal,internet_banking,2884.43,BRL,approved
874,302,2026-02-18,transfer_out,mobile_app,1747.0,BRL,approved
875,16,2025-04-19,withdrawal,branch,1166.2,BRL,pending
876,166,2025-08-31,withdrawal,mobile_app,4906.83,BRL,approved
877,373,2026-03-07,transfer_in,mobile_app,3781.51,BRL,approved
878,314,2025-03-16,payment,branch,581.22,BRL,approved
879,311,2025-11-25,deposit,mobile_app,4618.52,BRL,pending
880,194,2025-07-24,withdrawal,internet_banking,4944.47,BRL,approved
881,252,2025-08-19,transfer_in,internet_banking,3397.46,BRL,approved
882,223,2025-07-16,transfer_out,mobile_app,4045.27,BRL,rejected
883,13,2025-05-24,deposit,mobile_app,1025.66,BRL,approved
884,209,2025-03-15,transfer_out,atm,2737.44,BRL,approved
885,350,2025-08-01,transfer_out,branch,2485.92,BRL,rejected
886,181,2025-05-22,payment,mobile_app,3096.21,BRL,pending
887,219,2025-03-22,transfer_in,internet_banking,4371.14,BRL,rejected
888,153,2025-08-25,deposit,mobile_app,598.46,BRL,rejected
889,277,2025-10-24,payment,atm,122.49,BRL,pending
890,361,2025-06-11,payment,atm,349.08,BRL,approved
891,274,2026-05-28,transfer_out,atm,1214.58,BRL,pending
892,317,2025-04-24,deposit,branch,2734.25,BRL,approved
893,335,2026-03-08,deposit,atm,171.05,BRL,approved
894,172,2025-12-04,deposit,mobile_app,705.05,BRL,approved
895,253,2025-02-06,deposit,atm,4030.25,BRL,approved
896,214,2025-03-24,transfer_out,branch,3699.05,BRL,approved
897,139,2026-05-24,deposit,internet_banking,529.27,BRL,approved
898,221,2025-08-22,transfer_in,mobile_app,1524.06,BRL,approved
899,14,2026-01-24,withdrawal,mobile_app,2675.59,BRL,rejected
900,247,2026-01-22,deposit,internet_banking,1941.75,BRL,pending
901,360,2025-04-29,transfer_in,branch,2752.23,BRL,approved
902,316,2025-12-18,payment,branch,1765.43,BRL,approved
903,122,2025-01-11,withdrawal,internet_banking,469.03,BRL,pending
904,275,2025-01-16,transfer_out,internet_banking,238.44,BRL,approved
905,40,2025-07-04,deposit,atm,642.31,BRL,approved
906,161,2025-09-08,payment,atm,3016.06,BRL,approved
907,311,2025-05-06,transfer_in,mobile_app,2398.72,BRL,approved
908,129,2026-01-01,transfer_out,internet_banking,1037.25,BRL,pending
909,366,2025-10-27,payment,internet_banking,4707.72,BRL,rejected
910,137,2026-05-31,payment,mobile_app,3491.88,BRL,approved
911,178,2026-05-13,transfer_in,atm,3530.45,BRL,approved
912,105,2025-08-25,withdrawal,atm,4208.71,BRL,rejected
913,108,2025-05-26,deposit,mobile_app,1868.23,BRL,approved
914,358,2026-04-10,transfer_in,mobile_app,3253.04,BRL,approved
915,256,2026-01-29,deposit,atm,1358.79,BRL,approved
916,31,2026-01-29,payment,branch,4274.33,BRL,approved
917,196,2025-08-18,transfer_in,internet_banking,2225.66,BRL,pending
918,95,2025-11-09,transfer_in,mobile_app,2667.13,BRL,rejected
919,179,2025-12-11,deposit,atm,4551.17,BRL,rejected
920,111,2026-03-21,deposit,branch,1711.31,BRL,approved
921,56,2025-10-22,transfer_out,branch,1946.67,BRL,pending
922,294,2025-09-24,transfer_out,internet_banking,3847.37,BRL,pending
923,240,2025-01-16,withdrawal,atm,668.04,BRL,approved
924,44,2025-10-30,withdrawal,atm,3858.98,BRL,rejected
925,203,2026-01-06,deposit,atm,3081.58,BRL,approved
926,335,2025-11-11,transfer_out,atm,71.57,BRL,approved
927,92,2026-03-27,transfer_in,mobile_app,2318.99,BRL,pending
928,19,2025-08-12,payment,branch,2406.24,BRL,approved
929,297,2025-11-18,deposit,mobile_app,1389.46,BRL,pending
930,93,2025-10-10,payment,atm,3832.22,BRL,pending
931,66,2025-05-31,withdrawal,mobile_app,3155.39,BRL,approved
932,59,2026-03-27,deposit,atm,929.43,BRL,approved
933,284,2025-09-23,withdrawal,atm,313.46,BRL,approved
934,348,2025-02-15,payment,internet_banking,2706.8,BRL,approved
935,56,2025-04-26,deposit,mobile_app,2539.62,BRL,approved
936,105,2026-03-02,payment,mobile_app,2856.13,BRL,pending
937,145,2026-01-04,withdrawal,atm,133.23,BRL,pending
938,334,2025-10-29,payment,mobile_app,2358.72,BRL,approved
939,189,2025-06-03,deposit,mobile_app,1461.45,BRL,approved
940,312,2025-12-19,withdrawal,internet_banking,4042.09,BRL,pending
941,299,2025-06-03,deposit,branch,3288.73,BRL,approved
942,40,2026-03-05,withdrawal,mobile_app,2831.36,BRL,rejected
943,27,2026-03-28,transfer_out,atm,2366.92,BRL,approved
944,100,2025-09-07,transfer_out,atm,1472.4,BRL,approved
945,186,2025-04-29,withdrawal,internet_banking,2284.55,BRL,pending
946,376,2025-12-27,transfer_in,mobile_app,1815.79,BRL,approved
947,335,2026-04-05,transfer_in,branch,3030.04,BRL,approved
948,292,2025-09-08,withdrawal,branch,4629.33,BRL,rejected
949,341,2025-10-21,withdrawal,atm,3031.67,BRL,approved
950,61,2025-06-01,deposit,branch,2048.43,BRL,approved
951,93,2025-05-04,transfer_in,branch,87.41,BRL,approved
952,284,2025-05-10,transfer_in,mobile_app,3716.84,BRL,pending
953,13,2025-05-16,withdrawal,branch,4949.77,BRL,pending
954,182,2025-09-05,withdrawal,atm,2017.56,BRL,approved
955,173,2025-04-21,payment,mobile_app,2961.48,BRL,approved
956,182,2026-04-06,transfer_in,branch,4554.26,BRL,approved
957,245,2025-03-27,withdrawal,internet_banking,3669.88,BRL,approved
958,304,2026-04-10,transfer_out,branch,1855.67,BRL,approved
959,225,2025-10-14,withdrawal,mobile_app,2548.25,BRL,approved
960,153,2026-03-13,transfer_in,atm,1712.17,BRL,approved
961,197,2025-05-27,payment,mobile_app,3788.93,BRL,approved
962,221,2025-11-18,transfer_out,mobile_app,1398.5,BRL,approved
963,146,2025-10-08,withdrawal,branch,601.57,BRL,pending
964,115,2025-09-23,withdrawal,mobile_app,1449.51,BRL,approved
965,342,2025-07-31,payment,internet_banking,713.61,BRL,approved
966,307,2025-07-19,deposit,mobile_app,4799.68,BRL,pending
967,14,2026-03-13,payment,branch,1023.67,BRL,rejected
968,65,2025-04-23,transfer_in,mobile_app,1481.76,BRL,pending
969,222,2025-05-21,transfer_in,atm,1322.65,BRL,approved
970,182,2025-08-16,deposit,mobile_app,3723.94,BRL,approved
971,81,2026-04-10,transfer_out,mobile_app,1683.33,BRL,approved
972,20,2025-11-22,transfer_in,internet_banking,511.19,BRL,rejected
973,339,2025-01-09,deposit,internet_banking,4746.42,BRL,approved
974,301,2025-08-14,transfer_in,internet_banking,4361.85,BRL,approved
975,241,2025-07-11,withdrawal,branch,2427.69,BRL,approved
976,68,2025-04-01,withdrawal,internet_banking,3177.52,BRL,approved
977,223,2025-08-02,deposit,internet_banking,2458.55,BRL,approved
978,215,2025-08-29,payment,atm,3070.76,BRL,pending
979,272,2025-08-26,withdrawal,atm,4390.67,BRL,pending
980,251,2026-05-08,transfer_in,atm,2993.23,BRL,approved
981,113,2025-10-22,deposit,branch,4814.97,BRL,pending
982,167,2025-04-29,withdrawal,internet_banking,3315.47,BRL,pending
983,164,2026-02-12,deposit,internet_banking,1744.42,BRL,pending
984,251,2025-08-29,transfer_out,mobile_app,2065.89,BRL,approved
985,138,2026-02-23,transfer_out,mobile_app,1083.38,BRL,rejected
986,166,2026-02-26,payment,branch,3378.2,BRL,pending
987,218,2025-02-25,transfer_in,atm,1310.89,BRL,pending
988,373,2025-02-16,withdrawal,atm,1705.81,BRL,pending
989,210,2025-06-20,withdrawal,internet_banking,2866.8,BRL,approved
990,315,2025-01-21,transfer_out,mobile_app,1655.12,BRL,pending
991,47,2025-03-06,payment,mobile_app,4562.02,BRL,rejected
992,108,2025-06-10,payment,branch,2682.01,BRL,approved
993,149,2025-12-06,withdrawal,branch,4554.16,BRL,approved
994,284,2025-02-06,withdrawal,mobile_app,4700.67,BRL,rejected
995,53,2026-05-12,transfer_out,mobile_app,1995.71,BRL,approved
996,145,2025-09-11,payment,mobile_app,130.98,BRL,approved
997,64,2025-05-15,transfer_in,atm,3279.83,BRL,approved
998,40,2026-03-02,deposit,mobile_app,2527.5,BRL,approved
999,278,2025-04-08,transfer_out,branch,4595.68,BRL,approved
1000,311,2026-03-12,payment,mobile_app,3926.01,BRL,approved
